CMDLINE python fitcfalc_simple.py -b V -t IIb
MEM 0.027344 1443278287.4899
MEM 6.054688 1443278287.6034
MEM 12.589844 1443278287.7119
MEM 16.804688 1443278287.8192
MEM 21.386719 1443278287.9292
MEM 25.687500 1443278288.0390
MEM 32.273438 1443278288.1471
MEM 36.355469 1443278288.2613
MEM 42.621094 1443278288.3706
MEM 48.726562 1443278288.4796
MEM 50.136719 1443278288.5882
MEM 50.195312 1443278288.6987
MEM 52.687500 1443278288.8091
MEM 56.722656 1443278288.9179
MEM 59.726562 1443278289.0285
MEM 63.164062 1443278289.1401
MEM 69.503906 1443278289.2477
MEM 71.105469 1443278289.3596
MEM 71.601562 1443278289.4653
MEM 71.750000 1443278289.5752
MEM 71.812500 1443278289.6837
MEM 71.898438 1443278289.7955
MEM 71.945312 1443278289.9050
MEM 72.078125 1443278290.0156
MEM 72.195312 1443278290.1236
MEM 72.226562 1443278290.2314
MEM 80.761719 1443278290.3418
MEM 143.402344 1443278290.4476
MEM 263.511719 1443278290.5595
MEM 453.710938 1443278290.6700
MEM 460.324219 1443278290.7839
MEM 469.871094 1443278290.8990
MEM 489.707031 1443278291.0499
MEM 572.800781 1443278291.1602
MEM 634.035156 1443278291.2695
MEM 643.410156 1443278291.3801
MEM 660.304688 1443278291.4904
MEM 660.304688 1443278291.5968
MEM 210.375000 1443278291.7076
MEM 337.574219 1443278291.8183
MEM 482.636719 1443278291.9281
MEM 549.777344 1443278292.0386
MEM 717.167969 1443278292.1490
MEM 866.289062 1443278292.2575
MEM 1047.585938 1443278292.3663
MEM 1154.910156 1443278292.4776
MEM 945.367188 1443278292.5868
MEM 1097.695312 1443278292.6997
MEM 878.519531 1443278292.8116
MEM 968.523438 1443278292.9211
MEM 1058.324219 1443278293.0329
MEM 1142.703125 1443278293.1439
MEM 870.703125 1443278293.2541
MEM 936.562500 1443278293.3670
MEM 1115.480469 1443278293.4827
MEM 1208.312500 1443278293.5984
MEM 1220.312500 1443278293.7447
MEM 1223.304688 1443278293.8550
MEM 1324.027344 1443278293.9662
MEM 1502.890625 1443278294.0782
MEM 1363.781250 1443278294.1952
MEM 808.644531 1443278294.3080
MEM 319.296875 1443278294.4191
MEM 326.812500 1443278294.5271
MEM 326.835938 1443278294.6364
MEM 342.417969 1443278294.7473
MEM 493.437500 1443278294.8595
MEM 635.351562 1443278294.9691
MEM 778.867188 1443278295.0836
MEM 803.851562 1443278295.1939
MEM 966.011719 1443278295.3124
MEM 1109.484375 1443278295.4244
MEM 1264.917969 1443278295.5333
MEM 1454.000000 1443278295.6451
MEM 1650.058594 1443278295.7540
MEM 1847.597656 1443278295.8664
MEM 1863.660156 1443278295.9779
MEM 1405.734375 1443278296.0866
MEM 1577.242188 1443278296.1999
MEM 1755.152344 1443278296.3126
MEM 1479.660156 1443278296.4247
MEM 1411.035156 1443278296.5363
MEM 1502.191406 1443278296.6458
MEM 1587.265625 1443278296.7542
MEM 1680.531250 1443278296.8658
MEM 1778.402344 1443278296.9759
