Kl 53788.16015625 17.183000564575195 0.11999999731779099
Kl 53790.1328125 16.714000701904297 0.09399999678134918
Kl 53792.12109375 16.4060001373291 0.14499999582767487
Kl 53793.12109375 16.39299964904785 0.07999999821186066
Kl 53798.14453125 16.768999099731445 0.07999999821186066
Jl 53788.16015625 17.565000534057617 0.017000000923871994
Jl 53790.1328125 17.20400047302246 0.026000000536441803
Jl 53791.12109375 17.047000885009766 0.17499999701976776
Jl 53792.12109375 17.170000076293945 0.023000000044703484
Jl 53793.12109375 16.922000885009766 0.014000000432133675
Jl 53798.14453125 16.878999710083008 0.017999999225139618
Hl 53788.16015625 17.83099937438965 0.1459999978542328
Hl 53790.1328125 17.347999572753906 0.07800000160932541
Hl 53791.12109375 16.999000549316406 0.061000000685453415
Hl 53792.12109375 16.854999542236328 0.0689999982714653
Hl 53793.12109375 16.75200080871582 0.04699999839067459
Hl 53798.14453125 16.635000228881836 0.03700000047683716
