Kl 54849.1796875 15.897000312805176 0.17800000309944153
Kl 54851.1796875 15.519000053405762 0.17499999701976776
Kl 54856.1796875 15.515000343322754 0.21699999272823334
Kl 54861.1484375 15.437000274658203 0.25
Kl 54862.16015625 15.505999565124512 0.17499999701976776
Kl 54865.16015625 15.508000373840332 0.17499999701976776
Kl 54873.12890625 15.09000015258789 0.17599999904632568
Kl 54875.08984375 15.083000183105469 0.17499999701976776
Kl 54879.08984375 15.114999771118164 0.17499999701976776
Kl 54881.12109375 15.12600040435791 0.17499999701976776
Kl 54882.109375 14.951000213623047 0.17499999701976776
Kl 54884.08984375 15.166000366210938 0.17499999701976776
Kl 54887.12109375 14.810999870300293 0.2619999945163727
Kl 54898.16015625 15.017999649047852 0.0010000000474974513
Jl 54846.140625 16.36400032043457 0.013000000268220901
Jl 54846.1484375 16.38599967956543 0.014000000432133675
Jl 54847.1484375 16.297000885009766 0.019999999552965164
Jl 54847.19140625 16.562999725341797 0.17499999701976776
Jl 54848.19140625 16.389999389648438 0.17499999701976776
Jl 54849.1796875 16.490999221801758 0.17499999701976776
Jl 54851.1796875 16.29599952697754 0.17499999701976776
Jl 54854.1015625 15.949999809265137 0.013000000268220901
Jl 54854.109375 15.89799976348877 0.012000000104308128
Jl 54856.1796875 16.006000518798828 0.17499999701976776
Jl 54857.1484375 15.77299976348877 0.017999999225139618
Jl 54857.16015625 15.744000434875488 0.019999999552965164
Jl 54860.171875 15.800999641418457 0.25
Jl 54861.1484375 15.939000129699707 0.25
Jl 54862.16015625 15.753000259399414 0.17499999701976776
Jl 54863.1484375 15.569000244140625 0.25
Jl 54864.140625 15.741999626159668 0.25
Jl 54866.12109375 15.788999557495117 0.25
Jl 54867.12109375 15.487000465393066 0.17499999701976776
Jl 54868.078125 15.446000099182129 0.010999999940395355
Jl 54868.08984375 15.432999610900879 0.010999999940395355
Jl 54869.12109375 15.276000022888184 0.17499999701976776
Jl 54873.12890625 15.413999557495117 0.17499999701976776
Jl 54874.05078125 15.335000038146973 0.009999999776482582
Jl 54874.05078125 15.345999717712402 0.009999999776482582
Jl 54875.08984375 15.324000358581543 0.17499999701976776
Jl 54879.08984375 15.442000389099121 0.17499999701976776
Jl 54881.12109375 15.440999984741211 0.25
Jl 54882.109375 15.418000221252441 0.25
Jl 54884.08984375 15.432000160217285 0.17499999701976776
Jl 54886.0703125 15.4399995803833 0.008999999612569809
Jl 54886.078125 15.437999725341797 0.010999999940395355
Jl 54887.12109375 15.456000328063965 0.25
Jl 54891.1015625 15.61400032043457 0.17499999701976776
Jl 54892.1015625 15.557999610900879 0.25
Jl 54893.1015625 15.631999969482422 0.25
Jl 54895.01953125 15.602999687194824 0.013000000268220901
Jl 54895.03125 15.619000434875488 0.012000000104308128
Jl 54898.16015625 15.75100040435791 0.25
Hl 54846.140625 16.356000900268555 0.028999999165534973
Hl 54846.1484375 16.35300064086914 0.035999998450279236
Hl 54847.1484375 16.30500030517578 0.04699999839067459
Hl 54847.16015625 16.267000198364258 0.05000000074505806
Hl 54847.19140625 16.042999267578125 0.25
Hl 54849.1796875 16.118000030517578 0.17499999701976776
Hl 54851.1796875 15.675000190734863 0.17499999701976776
Hl 54854.1015625 15.765999794006348 0.019999999552965164
Hl 54854.109375 15.767000198364258 0.019999999552965164
Hl 54856.1796875 15.79699993133545 0.17499999701976776
Hl 54860.171875 15.720999717712402 0.17499999701976776
Hl 54861.1484375 15.890000343322754 0.17499999701976776
Hl 54862.16015625 15.758999824523926 0.17499999701976776
Hl 54863.1484375 15.35200023651123 0.17499999701976776
Hl 54864.140625 15.420999526977539 0.17499999701976776
Hl 54865.16015625 15.439000129699707 0.17499999701976776
Hl 54866.12109375 15.470999717712402 0.25
Hl 54867.12109375 15.399999618530273 0.17499999701976776
Hl 54868.078125 15.376999855041504 0.014999999664723873
Hl 54868.08984375 15.378000259399414 0.01600000075995922
Hl 54869.12109375 15.196999549865723 0.25
Hl 54873.12890625 15.098999977111816 0.17499999701976776
Hl 54874.05078125 15.23799991607666 0.014000000432133675
Hl 54874.05078125 15.244999885559082 0.013000000268220901
Hl 54875.08984375 14.954000473022461 0.17499999701976776
Hl 54879.08984375 15.230999946594238 0.17499999701976776
Hl 54881.12109375 15.149999618530273 0.17499999701976776
Hl 54882.109375 15.159000396728516 0.17499999701976776
Hl 54884.08984375 15.197999954223633 0.17499999701976776
Hl 54886.0703125 15.305000305175781 0.019999999552965164
Hl 54886.078125 15.229000091552734 0.01600000075995922
Hl 54887.12109375 15.039999961853027 0.17499999701976776
Hl 54891.1015625 15.36299991607666 0.17499999701976776
Hl 54892.1015625 15.067000389099121 0.17499999701976776
Hl 54893.1015625 15.229999542236328 0.17499999701976776
Hl 54895.01953125 15.366999626159668 0.014000000432133675
Hl 54895.03125 15.336999893188477 0.01600000075995922
Hl 54898.16015625 15.133000373840332 0.17499999701976776
