Jl 53311.2890625 17.083999633789062 0.014000000432133675
Jl 53327.26953125 17.12299919128418 0.013000000268220901
Jl 53334.3515625 17.351999282836914 0.026000000536441803
Jl 53334.3515625 17.395000457763672 0.023000000044703484
Jl 53338.26953125 17.527000427246094 0.017000000923871994
Jl 53338.2890625 17.513999938964844 0.01600000075995922
Jl 53342.26953125 17.610000610351562 0.020999999716877937
Jl 53342.26953125 17.61400032043457 0.020999999716877937
Hl 53311.2890625 17.187000274658203 0.03200000151991844
Hl 53327.26953125 17.0939998626709 0.01899999938905239
Hl 53335.3515625 17.399999618530273 0.028999999165534973
Hl 53342.26953125 17.51799964904785 0.028999999165534973
