Kl 54986.26953125 16.43199920654297 0.17499999701976776
Kl 54989.2421875 15.914999961853027 0.08900000154972076
Kl 54990.24609375 16.051000595092773 0.0820000022649765
Kl 54997.19140625 17.075000762939453 0.21400000154972076
Jl 54985.22265625 16.677000045776367 0.06499999761581421
Jl 54986.26953125 16.691999435424805 0.029999999329447746
Jl 54988.234375 16.589000701904297 0.03400000184774399
Jl 54989.2421875 16.663000106811523 0.07699999958276749
Jl 54990.24609375 16.64699935913086 0.024000000208616257
Jl 54993.1953125 16.56999969482422 0.024000000208616257
Jl 54996.2109375 16.81800079345703 0.02199999988079071
Jl 54997.19140625 16.79199981689453 0.03200000151991844
Jl 54998.1953125 16.812999725341797 0.029999999329447746
Jl 54999.21484375 16.976999282836914 0.17499999701976776
Jl 55000.2265625 16.854000091552734 0.0430000014603138
Jl 55002.1953125 16.9689998626709 0.03700000047683716
Hl 54985.22265625 16.724000930786133 0.11800000071525574
Hl 54986.26953125 16.7189998626709 0.125
Hl 54988.234375 16.604000091552734 0.09099999815225601
Hl 54989.2421875 16.663000106811523 0.13699999451637268
Hl 54990.24609375 16.711999893188477 0.17499999701976776
Hl 54993.1953125 16.69700050354004 0.17499999701976776
Hl 54996.2109375 16.73900032043457 0.17499999701976776
Hl 54997.19140625 16.784000396728516 0.12700000405311584
Hl 54998.1953125 16.820999145507812 0.10999999940395355
Hl 54999.21484375 16.83099937438965 0.14800000190734863
Hl 55002.1953125 17.0 0.11900000274181366
