# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2023-12-15 at 01:48:04
#
# Requested input R.A. = 124.2970417 degrees
# Requested input Dec. = 64.5263056 degrees
# Requested JD start = 2459041.45 days
# Requested JD end = 2459300.45 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 815 15 2 ZTF_g 1338508475815 0 2.1781 110.956 7.46315 26.212 9.6021e-06 0.0311366 -0.0327571 1.50782e-05 738 30. 0.057835 0.060601 20.2001 26.212 1 2459093.0084722 815120158 -38.8344766864613 33.9909084677546 -1.27089445913631 0.977160596415296 -26.0923602613436 60.2794807812389 -0.435771733075393 1.05223189517806 1.42235010363196 20.5540000915527 0.0790000036358833 2.33699989318848 0.189999997615814 2458202.759039 2458428.824167 0
 1 1847 8 3 ZTF_g 1338509403115 0 2.173 648.387 7.1897 26.1334 8.7177e-06 0.0298431 -0.0766512 1.37557e-05 765 30. 0.057707 0.055779 20.0329 26.1334 2 2459093.0094097 1847120131 -9.30268966612526 36.728440814629 -0.281748000225155 0.89389113297595 71.5107025180255 67.0318563095316 1.07400175345598 1.03805547499503 1.45134531594017 20.4140002250671 0.0860000029206276 1.35599994659424 0.119999997317791 2458384.953982 2458767.947326 0
 2 1847 8 3 ZTF_g 1338509883115 0 2.0308 652.198 7.47105 26.1318 9.694e-06 0.0314473 -0.0867312 1.53454e-05 766 30. 0.054582 0.053568 20.0597 26.1318 3 2459093.0098843 1847120131 14.6633295804739 31.5193344034618 0.517500006186074 1.00722041744824 139.413623702225 59.1818939010451 2.37154597846573 1.03453698113323 1.45134531594017 20.4140002250671 0.0860000029206276 1.35599994659424 0.119999997317791 2458384.953982 2458767.947326 0
 3 815 15 2 ZTF_g 1348481875815 0 3.1673 38.7806 12.9735 25.0831 7.8146e-05 0.0471885 -0.0313568 0.000196999 286 30. 0.089958 0.088319 18.1013 25.0831 3 2459102.981875 815120158 109.5111411351 81.155738883836 1.50104554331027 1.06155951644831 95.3909712823874 116.024209566618 0.827701695370265 1.08867612490876 1.42235010363196 20.5540000915527 0.0790000036358833 2.33699989318848 0.189999997615814 2458202.759039 2458428.824167 0
 4 815 15 2 ZTF_r 1348503205815 0 2.5312 59.7289 18.8236 24.8106 4.60743e-05 0.0459935 0.113161 9.01554e-05 376 30. 0.071715 0.070275 17.6219 24.8106 3 2459103.003206 815120258 -57.7135098357695 96.6518244054522 -0.664235727617079 1.01154421947454 -34.3686359001093 159.019603001094 -0.217583932969917 1.06024136577778 2.70023572303035 19.5500000953674 0.100000001490116 5.43800020217896 0.388000011444092 2458160.727546 2458437.890359 0
 5 815 15 2 ZTF_g 1351492475815 0 2.1776 20.1657 8.22292 24.37 6.18146e-05 0.0470354 0.0168194 0.000150194 340 30. 0.078645 0.066528 18.1912 24.37 3 2459105.9924769 815120158 -15.4720506840902 40.1413198063674 -0.428756811879278 0.989329409551805 -62.2460296725836 70.0723313157949 -0.894293925819801 1.06132347916673 1.42235010363196 20.5540000915527 0.0790000036358833 2.33699989318848 0.189999997615814 2458202.759039 2458428.824167 0
 6 815 15 2 ZTF_g 1367416185815 0 1.9047 106.303 14.3418 26.1802 1.34443e-05 0.0336068 -0.0274548 2.47188e-05 643 30. 0.057608 0.052498 19.5319 26.1802 1 2459121.9161806 815120158 70.8220139253021 57.7809473536735 1.3634474856934 1.03171904912909 17.9667270048373 110.899069578478 0.163100862916879 1.04211354799235 1.42235010363196 20.5540000915527 0.0790000036358833 2.33699989318848 0.189999997615814 2458202.759039 2458428.824167 0
 7 815 15 2 ZTF_r 1367471685815 0 1.5365 213.11 9.52569 26.2055 5.1109e-06 0.0230023 0.0990588 7.59807e-06 776 30. 0.058374 0.060721 20.1229 26.2055 3 2459121.9716898 815120258 14.7536084826321 33.5347612752899 0.489393093809847 0.95157472597543 -27.7673042345788 68.0227626460449 -0.41095535580711 1.03219251593059 2.70023572303035 19.5500000953674 0.100000001490116 5.43800020217896 0.388000011444092 2458160.727546 2458437.890359 0
 8 815 15 2 ZTF_g 1367506495815 0 1.8654 116.485 5.22947 26.2849 7.886e-06 0.0286648 -0.0613842 1.17978e-05 776 30. 0.054917 0.058202 20.7377 26.2849 3 2459122.0064931 815120158 -3.98046514848288 20.1986815632706 -0.21921264605676 1.15698708422024 37.530421036999 37.9440076436486 0.995761727038263 1.04711707274613 1.42235010363196 20.5540000915527 0.0790000036358833 2.33699989318848 0.189999997615814 2458202.759039 2458428.824167 0
