 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 103 763 14 2 ZTF_r 823409665415 0 1.4373 30.341 7.96316 24.221 1.25393e-05 0.0429153 0.0795026 2.41608e-05 940 30. 0.039851 0.083146 18.3868 24.221 2 2458577.9096644 763120254 1.20964115878727 25.8049722101155 0.0521444343782103 1.04860830238384 18.0149071823354 53.5695249163574 0.338555151403939 1.04855606079716 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 104 763 14 2 ZTF_r 823427255415 0 1.5297 12.5726 8.04065 23.2489 0.000107224 0.0832762 0.111671 0.000253562 468 30. 0.042396 0.076969 17.3205 23.2489 2 2458577.9272569 763120254 -0.225858064388163 32.5088361094676 -0.00772838914697976 0.980917451884113 -22.0751099091067 65.9720074226933 -0.336866921481448 1.05833734602772 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 105 763 14 2 ZTF_g 826429785415 0 2.3788 89.5793 4.80168 26.0576 4.4417e-06 0.0288242 -0.0659024 8.30964e-06 1184 30. 0.04844 0.050142 20.4004 26.0576 2 2458580.9297801 763120154 126.10059508201 28.5555463117666 4.91226133947419 0.917539313414247 136.213166643678 47.3033280882628 2.89896241343029 1.06407805382758 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 106 763 14 2 ZTF_g 826447745415 0 1.7748 73.4514 4.99656 25.8254 5.3197e-06 0.0316766 -0.0529174 9.95103e-06 1184 30. 0.044098 0.051826 20.3593 25.8254 1 2458580.9477431 763120154 134.926168400468 21.1991914344972 7.07997447523883 0.987274364394003 173.828794597054 38.8558762679179 4.50381147817225 1.05544049338229 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 107 763 14 2 ZTF_g 826448685415 0 1.8912 73.4728 4.92853 25.8248 5.7058e-06 0.032454 -0.05291 1.09035e-05 1173 30. 0.043715 0.05056 20.3559 25.8248 2 2458580.9486806 763120154 116.776255792311 21.5252754829346 6.03476869916566 1.00508751235721 135.550244507667 39.050538572377 3.49452755818908 1.05531272611784 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 108 763 14 2 ZTF_r 826468405415 0 1.7368 136.049 7.71479 25.8533 2.751e-06 0.0227261 0.0897171 5.071e-06 1188 30. 0.040836 0.051972 19.9834 25.8533 1 2458580.9684028 763120254 121.052526353203 29.2956973980438 4.59647410290758 0.880404144548884 52.7616195577291 53.9833937707961 0.98395021859149 1.0491908042897 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 109 763 14 2 ZTF_r 826469355415 0 1.6024 140.078 7.4018 25.8812 2.408e-06 0.0212786 0.092524 4.42361e-06 1190 30. 0.040738 0.055271 20.1164 25.8812 2 2458580.9693519 763120254 110.729350383858 24.1385465571769 5.10277520486131 1.07573137852467 55.727232139302 45.9493630036992 1.22096487495387 1.04543919812072 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 110 763 14 2 ZTF_r 826492655415 0 1.4951 155.045 7.12331 25.9903 2.7702e-06 0.0228282 0.095185 5.09875e-06 1189 30. 0.045541 0.061209 20.2808 25.9903 2 2458580.9926505 763120254 115.057173601108 21.9748350838385 5.82428848341543 1.10177283241387 45.1939320356832 41.6188738855931 1.09321352358652 1.04631170015287 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 111 763 14 2 ZTF_r 826506285415 0 1.5611 157.976 7.1707 26.0146 3.186e-06 0.0244356 0.0904052 5.82368e-06 1192 30. 0.043008 0.060239 20.2912 26.0146 2 2458581.0062847 763120254 104.938742380731 23.5705494572261 4.95245969426698 0.977205027767647 126.235047610549 44.4330942714465 2.8601484997365 1.04877734613779 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 112 1799 5 1 ZTF_r 826520701715 33554432 1.4095 231.425 10.8388 25.5818 7.8852e-06 0.0368376 0.106431 1.44796e-05 1076 30. 0.052112 0.06516 19.4327 25.5818 1 2458581.020706 1799120217 88.872108260843 42.4088583619109 2.33111501862817 0.938583954122913 136.26817802281 88.8537415024524 1.54395245177362 1.03873794092194 0.279900687114552 18.6150001525879 0.0710000023245811 4.53900003433228 0.363999992609024 2458263.846863 2458676.729340 0
 113 763 14 2 ZTF_r 827406845415 0 2.1822 154.823 7.21341 25.988 2.6989e-06 0.0225591 0.0985625 4.99841e-06 1195 30. 0.042689 0.05082 20.0478 25.988 2 2458581.9068403 763120254 528.825840874031 31.5369909216438 18.6529367092186 1.06886040418808 581.290310733436 51.5505901856437 11.352058867091 1.07498297314964 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 114 763 14 2 ZTF_r 827454745415 0 1.6517 147.712 7.33917 25.9302 2.6837e-06 0.0224341 0.0920531 4.95446e-06 1197 30. 0.039921 0.053445 20.1473 25.9302 2 2458581.9547454 763120254 479.083141757894 29.4124331098949 18.1190213829112 1.06711138497237 439.056080066 51.511517111008 8.58086060780837 1.05356262659448 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 115 763 14 2 ZTF_g 827474795415 0 1.8009 89.8843 4.74902 26.0397 4.5601e-06 0.0293118 -0.0439218 8.52495e-06 1193 30. 0.041807 0.054773 20.626 26.0397 2 2458581.9747917 763120154 814.934846949335 26.0317543012792 34.8236471226386 1.36961318200347 789.925814832331 40.5582628969948 19.6074968166958 1.06476266641234 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 116 763 14 2 ZTF_g 827486655415 0 1.8564 66.0968 5.49208 25.7103 5.7901e-06 0.0320999 -0.0425434 1.15909e-05 1140 30. 0.03906 0.050302 20.1501 25.7103 2 2458581.9866551 763120154 579.371699935904 25.6232439289685 25.1523152602475 1.08930430876173 583.561406488849 42.0784810170729 13.9618092653662 1.06588469436534 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 117 763 14 2 ZTF_i 827516265415 33554432 1.2595 123.472 8.58519 25.0283 2.9722e-06 0.0345284 0.167775 1.84748e-05 1156 30. 0.082424 0.090164 19.2561 25.0283 2 2458582.0162616 763120354 184.918638190115 28.0297561837862 7.33864986431857 1.06862566468485 89.1967043379328 55.9058210730527 1.60622717903085 1.04175868322478 0.309106276483805 18.5229999160767 0.0670000016689301 3.81200003623962 0.372999995946884 2458227.891019 2458379.635255 0
 118 763 14 2 ZTF_g 828390265415 0 1.7713 104.214 4.46455 26.2104 2.9982e-06 0.0238313 -0.0594798 5.55201e-06 1195 30. 0.041358 0.049166 20.8442 26.2104 2 2458582.8902662 763120154 1213.0358391968 26.896121254398 50.1693852447666 1.7781989059806 1208.77269662073 39.9601305897031 30.4532000351538 1.04815223526079 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 119 763 14 2 ZTF_r 828429545415 0 1.6304 183.39 6.21198 26.1771 1.9723e-06 0.0192586 0.0892804 3.65066e-06 1196 30. 0.039056 0.051495 20.5746 26.1771 2 2458582.9295486 763120254 985.062316195062 25.9138142799591 42.2850807725189 1.66256209084925 873.953844862646 39.6910762534497 22.1671987091602 1.04483270382721 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 120 763 14 2 ZTF_r 828453375415 0 1.5066 183.8 6.13538 26.1809 2.1883e-06 0.0203441 0.089379 4.04801e-06 1200 30. 0.045011 0.058277 20.6128 26.1809 2 2458582.9533796 763120254 909.66897594771 24.6323713576525 41.0801443685263 1.41961290189574 857.432384727573 38.2767628329092 22.5517305352909 1.04390906703247 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 121 763 14 2 ZTF_r 828471995415 0 1.7368 183.001 6.21696 26.1847 1.95e-06 0.0191033 0.0915755 3.62088e-06 1196 30. 0.037735 0.050319 20.554 26.1847 2 2458582.9719907 763120254 924.006042913293 26.1002653977036 39.3808140350051 1.55969072989126 797.371833675788 40.5430627962716 19.799741891383 1.04620880251586 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 122 763 14 2 ZTF_g 828488985415 0 1.672 107.614 4.3715 26.2444 3.0554e-06 0.0240785 -0.0597227 5.68026e-06 1196 30. 0.039651 0.051635 20.8974 26.2444 2 2458582.9889815 763120154 1295.21735897933 26.3905028507791 54.5946130267964 1.76518025039341 1251.48434153006 38.0295932824133 33.1298089679267 1.04641904777598 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 123 763 14 2 ZTF_g 829408155415 0 2.8563 97.3557 4.37782 26.1433 5.1134e-06 0.0308292 -0.0550844 9.68305e-06 1180 30. 0.056786 0.058835 20.4201 26.1433 2 2458583.9081597 763120154 1111.48881426873 31.2805759766951 39.5262084169418 1.11624811196197 1174.70002679081 42.0839420207546 28.1012576833767 1.06960828227963 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 124 763 14 2 ZTF_r 830383575415 0 2.5565 175.892 6.36192 26.1462 3.0674e-06 0.0240643 0.0863794 5.63007e-06 1200 30. 0.060763 0.05448 20.1344 26.1462 2 2458584.8835764 763120254 921.217085341058 33.4532147156495 30.6322520672236 1.16237648777451 939.374068764718 50.1256118724997 18.8666187171969 1.05874876577337 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 125 763 14 2 ZTF_r 830408645415 0 2.3383 175.946 6.24758 26.1432 2.3994e-06 0.021236 0.0916715 4.41856e-06 1193 30. 0.04792 0.05123 20.2278 26.1432 1 2458584.9086458 763120254 906.894077989707 30.8573345990918 32.6928632057237 1.18522156246561 903.541074851018 47.0270797696287 19.3426102669201 1.05889301222836 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 126 763 14 2 ZTF_r 830410455415 0 2.2946 175.519 6.23952 26.1405 2.3212e-06 0.0208954 0.0917105 4.26468e-06 1194 30. 0.044801 0.050455 20.2709 26.1405 2 2458584.9104514 763120254 977.382678562328 30.7013746663231 35.4129101517955 1.22609587236311 984.069087252542 46.1826377848179 21.451716417532 1.06250788424297 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 127 763 14 2 ZTF_g 830455635415 0 2.4796 104.956 4.43954 26.2249 3.8226e-06 0.0269032 -0.0541911 7.13157e-06 1191 30. 0.046361 0.051836 20.6889 26.2249 2 2458584.9556366 763120154 1082.83116496872 28.078164585859 42.8989667845599 1.31905611144686 1169.34486515006 39.3556775154818 29.9123416089559 1.06522443921658 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 128 763 14 2 ZTF_g 830456595415 0 2.4389 105.122 4.60607 26.2262 3.3073e-06 0.0250723 -0.0526355 6.11876e-06 1195 30. 0.04383 0.049525 20.6998 26.2262 1 2458584.9565972 763120154 1058.32867833774 26.9992923877617 43.6036639295928 1.49251956041149 1120.9683926174 38.9039114201117 29.0078333525379 1.05877054284616 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 129 763 14 2 ZTF_g 830469325415 0 2.2373 104.999 4.24552 26.2267 3.4276e-06 0.0254563 -0.054884 6.35918e-06 1196 30. 0.045812 0.049708 20.8145 26.2267 2 2458584.9693287 763120154 1108.05481316477 25.8129143664128 47.7506189143271 1.66614646182742 1099.1405360195 35.6682877768443 31.0231687512318 1.05582546660475 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 130 763 14 2 ZTF_g 830494745415 0 2.3598 106.181 4.3186 26.2268 3.5703e-06 0.0258982 -0.0513991 6.6694e-06 1190 30. 0.045739 0.053617 20.739 26.2268 2 2458584.9947454 763120154 1020.89686758985 27.9579455068952 40.6192049229829 1.21418948288393 1064.4851346377 39.547590842835 27.0978454167632 1.06268850746335 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 131 763 14 2 ZTF_r 831408615415 0 2.0183 170.214 5.63587 26.0936 2.2075e-06 0.0203739 0.09554 4.06652e-06 1193 30. 0.046658 0.051676 20.48 26.0936 2 2458585.9086111 763120254 880.934266580546 26.6259996271228 36.803776358412 1.30084167241789 888.831378839762 40.6702531514234 22.0017737775936 1.05611783654223 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 132 763 14 2 ZTF_r 831429665415 0 1.9818 170.205 4.91109 26.1057 1.939e-06 0.0190926 0.0921453 3.56924e-06 1195 30. 0.044336 0.048988 20.6099 26.1057 2 2458585.9296644 763120254 836.510526905468 24.6274118393552 37.7839570290879 1.34426216704605 815.722268821227 36.9789612074331 22.207660205154 1.05216745047898 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 133 763 14 2 ZTF_r 832351075415 0 1.7621 174.372 7.67899 26.1218 2.3647e-06 0.0211313 0.0902441 4.33404e-06 1199 30. 0.046575 0.050554 20.2677 26.1218 2 2458586.8510764 763120254 744.392952219261 30.3629341096973 27.2717694392878 1.15102712173576 667.842507582069 52.1353686448551 12.8960527712935 1.04460058867224 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 134 763 14 2 ZTF_r 832385305415 0 2.6106 175.244 6.07941 26.151 3.3742e-06 0.0252541 0.0858492 6.17494e-06 1199 30. 0.061952 0.057784 20.1593 26.151 2 2458586.8853009 763120254 715.368853266988 35.7807377366667 22.2400386511441 1.12072339994135 693.895075499832 54.2378006616013 12.8797349862137 1.06935609051643 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 135 763 14 2 ZTF_g 832424725415 0 2.1259 106.556 4.36471 26.2275 4.4154e-06 0.0289103 -0.0596794 8.18711e-06 1197 30. 0.063203 0.051248 20.7945 26.2275 2 2458586.9247222 763120154 786.1890385837 26.7731220184882 32.6650079471903 1.08414605088749 839.913498731693 40.9568017190562 20.6454197832682 1.06110609086123 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 136 763 14 2 ZTF_g 832451505415 0 1.9255 107.094 4.41816 26.2414 4.0219e-06 0.0275974 -0.0726734 7.45669e-06 1195 30. 0.060394 0.04771 20.8293 26.2414 2 2458586.9515046 763120154 762.737238972375 22.5123443839996 37.6885151682419 1.41713787740214 782.296334411538 34.0361759409848 23.1390608216006 1.05086528754795 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 137 763 14 2 ZTF_g 832467855415 0 2.4136 107.875 4.36067 26.2419 4.8316e-06 0.0301739 -0.059901 8.95041e-06 1188 30. 0.065915 0.05312 20.6966 26.2419 2 2458586.9678588 763120154 778.423146405947 27.8168351673895 31.1288319733941 1.18011731378804 816.520215857534 41.0125530042196 20.0431201248354 1.06660302654163 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 138 763 14 2 ZTF_r 832493785415 0 1.644 179.841 5.66117 26.166 2.1952e-06 0.0203078 0.0897424 4.02055e-06 1191 30. 0.047525 0.050091 20.6151 26.166 2 2458586.9937847 763120254 827.04400479133 26.3646731373935 34.8948252272435 1.24761680951289 740.777507832495 42.3774641336917 17.5981905055852 1.04571508438107 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 139 763 14 2 ZTF_i 832515925415 0 1.6507 187.775 7.39515 25.4773 1.2704e-06 0.0228829 0.182135 8.18887e-06 1202 30. 0.047358 0.056484 19.6598 25.4773 2 2458587.0159259 763120354 412.697714128869 28.9561060890869 15.8542866232425 1.14683111570848 466.336993851197 53.5512325677237 8.76689065450948 1.04788992449502 0.309106276483805 18.5229999160767 0.0670000016689301 3.81200003623962 0.372999995946884 2458227.891019 2458379.635255 0
 140 763 14 2 ZTF_r 833407765415 0 1.5402 121.143 9.74369 25.7246 3.6908e-06 0.0264686 0.0909203 6.79998e-06 1197 30. 0.037484 0.061447 19.6728 25.7246 2 2458587.9077662 763120254 566.034026494029 33.7389144368367 18.6623459278471 1.04633359831663 635.791809992264 62.8630577001265 10.182035806564 1.04137099123603 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 141 763 14 2 ZTF_r 833427985415 0 1.612 102.301 8.75291 25.5391 5.4537e-06 0.032152 0.0877121 1.00429e-05 1200 30. 0.037824 0.054852 19.5827 25.5391 2 2458587.9279861 763120254 385.266016001801 32.822605651685 13.0569712576244 1.09563526086777 345.072249651147 60.5653501569968 5.73589239071072 1.04724058629749 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 142 763 14 2 ZTF_r 833430765415 0 1.6098 90.8787 8.88706 25.3998 5.1528e-06 0.0311905 0.0973035 9.53475e-06 1196 30. 0.039433 0.058156 19.4123 25.3998 1 2458587.9307639 763120254 320.353793834109 32.7575038048033 10.8786216478641 1.06271256415471 228.477765462689 59.970561299351 3.8354914707296 1.05382940901597 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 143 763 14 2 ZTF_g 833450615415 0 2.3055 102.988 4.36227 26.1894 4.6416e-06 0.0296426 -0.0537879 8.68812e-06 1195 30. 0.055848 0.05284 20.7224 26.1894 2 2458587.9506134 763120154 650.771529873907 23.9524440071904 30.2227175586802 1.19559054501165 667.543857083764 34.7772018657939 19.3241482153083 1.07188185195399 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 144 763 14 2 ZTF_g 833451575415 0 2.0267 95.7961 4.52653 26.1093 4.5449e-06 0.0293508 -0.0490179 8.47681e-06 1190 30. 0.049152 0.050464 20.6749 26.1093 1 2458587.9515741 763120154 610.236963134775 24.3067123849309 27.9271803121477 1.28154768960224 629.05170796132 38.0368981842919 16.6493178370786 1.06355392223272 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 145 763 14 2 ZTF_g 833472185415 0 2.621 57.1122 5.29543 25.5558 1.10756e-05 0.0408196 -0.0340894 2.54653e-05 1009 30. 0.048165 0.055145 19.7427 25.5558 2 2458587.9721875 763120154 325.532566345872 32.4932444950474 11.1443864786651 1.017386892556 352.299774241872 50.0065824986419 7.092516940156 1.08337369863648 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 146 763 14 2 ZTF_g 833488835415 0 2.0067 65.5217 5.17991 25.6966 7.0905e-06 0.0356328 -0.040605 1.40678e-05 1144 30. 0.043082 0.050666 20.153 25.6966 2 2458587.988831 763120154 425.365256852876 24.712025488525 19.1473410257722 1.02781910595735 462.686636119267 40.997940198253 11.3616160953865 1.06000013468078 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 147 763 14 2 ZTF_r 834403575415 0 1.5898 182.538 8.57037 26.1724 2.4859e-06 0.0217452 0.0889549 4.57286e-06 1202 30. 0.038345 0.062409 20.2346 26.1724 2 2458588.9035764 763120254 728.420491411228 33.036413248044 24.5269793621207 1.07162468506986 652.567159388209 59.7044383730473 11.0035745189868 1.03559162630182 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 148 763 14 2 ZTF_r 834430715415 0 1.5006 178.274 8.15584 26.157 2.3753e-06 0.0212053 0.0918572 4.37018e-06 1196 30. 0.038871 0.06142 20.2986 26.157 2 2458588.9307176 763120254 702.097763243471 29.7953043035719 26.2122659252618 1.17770231483046 609.843779238438 53.2571014566965 11.5280609606236 1.03772012365279 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 149 763 14 2 ZTF_r 834455825415 0 1.75 176.556 6.23422 26.148 2.0592e-06 0.0196628 0.0876923 3.80231e-06 1192 30. 0.039547 0.048164 20.4789 26.148 2 2458588.9558218 763120254 629.316344202013 26.5195992510475 26.3971387528272 1.19001541159322 620.488572786486 44.5885946950311 14.0095825691849 1.04304463148557 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 150 763 14 2 ZTF_g 834470485415 0 1.7963 99.8678 4.30014 26.159 3.8937e-06 0.0271058 -0.0609217 7.20295e-06 1193 30. 0.046072 0.048627 20.8198 26.159 2 2458588.9704861 763120154 555.712702534416 21.4089375905101 28.874203234972 1.22063170567157 589.764274503429 33.8798549464369 17.5247613002749 1.05336054829725 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 151 763 14 2 ZTF_g 834488355415 0 2.1602 93.9631 4.65998 26.0958 4.4986e-06 0.0290909 -0.0625293 8.41666e-06 1185 30. 0.049706 0.049137 20.5938 26.0958 2 2458588.9883565 763120154 449.270782605167 23.8315986347485 20.9705490437269 1.18915371873458 432.700749751267 37.9592710520276 11.4758529898843 1.05951175284256 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 152 1799 5 1 ZTF_r 835290711715 33554464 3.1608 109.943 20.6723 24.8419 7.66333e-05 0.0527814 0.0970996 0.000183341 277 30. 0.076329 0.076356 17.351 24.8419 1 2458589.7907176 1799120217 64.1480114585675 138.54860877793 0.515033917014479 0.854656222477697 -10.7497281186438 197.783653130037 -0.0547170000388871 1.09807732412097 0.279900687114552 18.6150001525879 0.0710000023245811 4.53900003433228 0.363999992609024 2458263.846863 2458676.729340 0
 153 763 14 2 ZTF_r 835348925415 0 1.6775 100.559 16.9373 25.5349 8.3858e-06 0.0381628 0.0898892 1.55626e-05 1110 30. 0.03706 0.058598 18.78 25.5349 2 2458589.8489236 763120254 400.752689256948 72.0347451399161 6.18855453642448 0.971739703376738 275.671356878311 138.238153764104 2.007607970526 1.0474516905617 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 154 763 14 2 ZTF_g 835453755415 0 2.2841 37.3292 10.2204 25.0504 2.56284e-05 0.045749 -0.025679 7.16314e-05 641 30. 0.042832 0.057661 18.6102 25.0504 2 2458589.95375 763120154 185.343623217993 43.8122250554049 4.7058398146424 1.13352912693108 190.578143430479 74.7996001169745 2.56500967774345 1.05691051076839 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 155 763 14 2 ZTF_g 837257685415 0 2.1485 91.1624 18.2459 26.0373 1.17501e-05 0.0362271 -0.0182906 3.06035e-05 788 30. 0.064016 0.059755 19.0223 26.0373 2 2458591.7576852 763120154 411.691895957737 82.7437356825911 5.53467335547521 0.980082415187407 361.779065127441 146.396287924008 2.48787502136023 1.05650891376338 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 156 763 14 2 ZTF_i 837323935415 0 2.2254 163.897 12.4303 25.3417 3.3901e-06 0.0368002 0.186031 2.1028e-05 1155 30. 0.046469 0.061047 18.7187 25.3417 2 2458591.8239352 763120354 227.659040208898 62.3178747846798 4.06375079450796 0.901825344894413 132.743294814378 108.578584643816 1.23078900853896 1.06194209191749 0.309106276483805 18.5229999160767 0.0670000016689301 3.81200003623962 0.372999995946884 2458227.891019 2458379.635255 0
 157 763 14 2 ZTF_r 837430975415 0 1.944 172.999 12.4929 26.124 3.7195e-06 0.0264552 0.0948761 6.84318e-06 1191 30. 0.04094 0.05466 19.6392 26.124 2 2458591.9309722 763120254 540.161158891607 54.6273950745757 10.9993662190736 1.01914750341279 512.208572921128 96.7272972488682 5.33105278236914 1.06671469974553 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 158 763 14 2 ZTF_r 837453115415 0 2.1295 181.932 11.5731 26.166 3.7388e-06 0.0265514 0.0983371 6.89803e-06 1193 30. 0.040359 0.052812 19.68 26.166 2 2458591.9531134 763120254 491.688929314948 47.5123270858503 11.5116858414447 1.05974005617346 598.595132273241 81.3209239740168 7.41047537927343 1.06638752291057 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 159 763 14 2 ZTF_r 837455465415 0 1.9398 181.159 11.5753 26.1628 2.9425e-06 0.0235026 0.0953146 5.45139e-06 1192 30. 0.039943 0.057096 19.7801 26.1628 1 2458591.955463 763120254 540.956192400654 46.6715276783846 12.8933235453194 1.04044082833786 497.301434758555 83.4111484119181 6.00220471802438 1.05802679020594 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 160 763 14 2 ZTF_r 837470565415 0 1.5851 177.031 11.8567 26.1407 2.981e-06 0.0236499 0.0905089 5.49558e-06 1190 30. 0.0432 0.056518 19.8583 26.1407 2 2458591.9705671 763120254 530.912385950918 42.0189952359784 14.0550370627311 1.12322560342563 394.848855013582 77.3326268842642 5.14023900112174 1.04894846678569 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
 161 763 14 2 ZTF_g 837490285415 0 2.1891 104.103 12.7866 26.1996 8.6804e-06 0.0365502 -0.031509 1.97668e-05 1019 30. 0.039873 0.060493 19.5874 26.1996 2 2458591.9902894 763120154 405.823073612037 63.269506712063 7.13505111044838 0.968308909299168 356.768848520085 108.378127218525 3.31406083920722 1.07063802252812 0.208120490429944 19.0639998435974 0.0399999991059303 3.15700006484985 0.101999998092651 2458204.934965 2458228.995775 0
 162 763 14 2 ZTF_r 838363985415 0 1.8959 151.016 20.475 25.9831 8.9169e-06 0.0406964 0.0819906 1.64906e-05 1173 30. 0.038411 0.049333 18.9211 25.9831 2 2458592.8639815 763120254 333.922489924246 76.8678539091421 4.83232032520208 1.04171535231541 374.907059074875 149.171694428617 2.53018564368858 1.04089520146672 0.266783758687339 18.6179999351501 0.0430000014603138 3.42499995231628 0.186000004410744 2458155.060220 2458220.001366 0
